NO_MUNICIPIO,IN_SALA_DIRETORIA_1,IN_INTERNET_1,IN_REDES_SOCIAIS_1,IN_NOTURNO_1,IN_EJA_1,IN_SECRETARIA_1,IN_EQUIP_LOUSA_DIGITAL_1,IN_SALA_PROFESSOR_1,IN_AREA_VERDE_1,IN_REFEITORIO_1,IN_ORGAO_ASS_PAIS_1,IN_ORGAO_ASS_PAIS_MESTRES_1,IN_ORGAO_CONSELHO_ESCOLAR_1,IN_ORGAO_GREMIO_ESTUDANTIL_1,IN_BIBLIOTECA_1,IN_QUADRA_ESPORTES_1,ANO_LETIVO_1,Alunos_Turma_1,COMUNIDADE_1,ACESSIBILIDADE_1,Material_Ped_1,Equipamento_Inform_1,Lab_Inform_1,Atividades_complementares_1,Espacos_1,IN_BANHEIRO_CHUVEIRO_1,Equip_1,QT_SALAS_UTILIZADAS_1,QT_EQUIP_LOUSA_DIGITAL_1,QT_PROF_ADMINISTRATIVOS_1,QT_PROF_SERVICOS_GERAIS_1,QT_PROF_BIBLIOTECARIO_1,QT_PROF_COORDENADOR_1,QT_PROF_NUTRICIONISTA_1,QT_PROF_ALIMENTACAO_1,QT_PROF_MONITORES_1,QT_MAT_BAS_1,QT_MAT_EJA_1,QT_MAT_BAS_0_3_1,QT_MAT_BAS_4_5_1,QT_MAT_BAS_6_10_1,QT_MAT_BAS_11_14_1,QT_MAT_BAS_15_17_1,QT_MAT_BAS_18_MAIS_1,QT_DOC_BAS_1,QT_TUR_BAS_1,nEscolas,Homicidios,Furto,QT_EQ_MULTIMIDIA,QT_EQUIP_INFORMATICA,QT_PROF_SUPORTE,densidade_demografica,populacao_estimada,salario_medio_mensal_trabalhadores_formais,perc_pop_rend_per_capta_meio_sm,tx_escolarizacao_16_14,IDEB_anos_iniciais_ef,IDEB_anos_finais_ef,idhm,pib_per_capta,mortalidade_infantil,esgotamento_sanitario_adequado,sus_hab,perc_populacao_exposta_risco,escolas_hab,homicidios_hab,furtos_hab,NU_TAXA_APROVACAO_1,NU_TAXA_REPROVACAO_1,NU_TAXA_ABANDONO_1
Nazaré Paulista,0.375,0.4375,0.25,0.0,0.0,0.1875,0.0,0.1875,0.0625,0.75,0.0,1.0,0.1875,0.0,0.0,0.125,319.125,14.717447916666698,0.0,0.25,5.9375,0.0625,0.125,0.0625,1.9375,0.0,3.75,4.3125,0.0,1.0,1.4375,0.0,0.25,1.0,1.5625,1.4375,104.75,0.0,22.5,26.3125,52.5,3.4375,0.0,0.0,11.3125,5.6875,16,4,136,3.625,0.6875,2.0625,50.31,18866,2.5,0.35700000000000004,0.9690000000000001,6.7,5.3,0.6779999999999999,19790.93,14.42,0.626,21.2021626205873,0.0,84.8086504823492,21.2021626205873,720.8735290999682,0.8908322147651009,0.0829798657718121,0.0261879194630872
Neves Paulista,0.75,1.0,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.5,2.25,2.5,2.5,2.25,0.5,0.25,317.75,18.0930555555556,0.25,0.0,5.5,0.5,0.5,0.5,3.75,0.25,6.0,8.5,0.0,0.0,2.75,0.0,0.25,0.25,1.0,0.25,191.0,0.0,42.0,40.0,101.0,8.0,0.0,0.0,24.5,10.25,4,0,64,6.0,7.5,1.75,40.18,8917,2.3,0.255,0.997,6.9,5.4,0.754,24450.17,,0.9059999999999999,78.5017382527756,0.0,44.8581361444432,0.0,717.7301783110912,0.993,0.006999999999999999,0.0
Nhandeara,0.7142857142857142,1.0,0.7142857142857142,0.14285714285714302,0.14285714285714302,0.857142857142857,0.28571428571428603,0.7142857142857142,0.0,0.7142857142857142,1.28571428571429,1.7142857142857097,1.57142857142857,1.28571428571429,0.0,0.5714285714285711,297.428571428571,17.2961038961039,0.0,0.14285714285714302,4.28571428571429,0.7142857142857142,0.42857142857142894,0.7142857142857142,2.85714285714286,0.14285714285714302,6.0,7.0,0.2857142857142857,0.2857142857142857,3.4285714285714284,0.0,0.42857142857142855,0.0,0.5714285714285714,0.5714285714285714,113.28571428571429,5.571428571428571,22.714285714285715,24.142857142857142,58.42857142857143,1.7142857142857142,0.14285714285714285,6.142857142857143,14.285714285714286,6.285714285714286,7,0,78,5.428571428571429,10.285714285714286,1.1428571428571428,24.61,11575,2.2,0.28300000000000003,0.977,7.0,5.7,0.7509999999999999,26465.89,,0.85,43.196544276457885,0.0,60.475161987041034,0.0,673.866090712743,0.974140845070422,0.00304225352112676,0.0228169014084507
Nova Aliança,1.0,1.0,0.2,0.0,0.0,0.6,0.4,0.8,0.0,0.8,0.0,0.8,1.0,0.4,0.0,0.4,328.0,17.7622222222222,0.2,0.0,6.0,1.0,0.8,0.4,2.2,0.2,6.2,9.0,2.8,0.8,1.2,0.0,1.0,1.0,1.0,1.4,166.8,0.0,44.0,30.2,74.8,17.2,0.6,0.0,20.8,9.0,5,0,49,4.2,7.6,0.6,27.11,7161,1.9,0.264,0.992,6.7,4.2,0.738,21454.62,,0.914,27.929060187124705,0.0,69.82265046781175,0.0,684.2619745845552,0.7959999999999999,0.177,0.027000000000000003
Nova Granada,1.0,1.0,0.8,0.2,0.2,0.8,0.0,0.8,0.0,0.8,1.8,2.6,2.4,1.8,0.4,0.4,319.8,19.528144955300103,0.6,0.2,5.4,0.2,0.4,0.4,3.2,0.2,6.0,13.6,0.0,0.6,6.0,0.4,1.4,0.0,2.0,4.2,389.2,5.4,78.4,89.8,208.8,6.8,0.0,5.4,18.2,20.0,5,1,144,7.8,0.4,1.4,36.06,21871,2.1,0.303,0.986,6.9,5.0,0.7390000000000001,20172.02,4.05,0.924,13.716793928032555,0.0,22.861323213387593,4.572264642677518,658.4061085455626,0.9746578947368421,0.0253421052631579,0.0
Nova Luzitânia,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,318.5,15.95,0.5,0.0,3.5,1.0,1.0,0.5,2.5,0.5,7.0,11.5,0.0,1.0,6.0,0.5,0.0,1.0,3.0,1.0,159.5,0.0,32.0,34.0,88.0,5.5,0.0,0.0,20.5,10.0,2,0,8,13.0,25.0,2.0,46.46,4217,2.3,0.255,0.986,7.1,5.6,0.743,11281.71,,0.892,23.713540431586434,0.0,47.42708086317287,0.0,189.70832345269147,0.915,0.068,0.017
Nova Odessa,0.916666666666667,0.833333333333333,0.0833333333333333,0.0416666666666667,0.0416666666666667,0.958333333333333,0.0,0.833333333333333,0.29166666666666696,0.583333333333333,0.0416666666666667,1.0,1.0,0.0,0.208333333333333,0.375,316.0,18.3369632410074,0.166666666666667,0.208333333333333,6.0,0.4583333333333329,0.4166666666666671,0.4583333333333329,3.3333333333333304,0.4166666666666671,6.29166666666667,7.791666666666667,0.0,1.0416666666666667,3.4583333333333335,0.125,0.7916666666666666,0.5833333333333334,2.9166666666666665,0.125,231.33333333333334,1.1666666666666667,52.375,51.541666666666664,122.125,4.125,0.0,1.1666666666666667,23.25,12.166666666666666,24,3,523,10.75,7.333333333333333,1.0833333333333333,689.48,61716,3.0,0.3,0.9840000000000001,7.3,5.5,0.7909999999999999,64438.94,8.05,0.9620000000000001,9.721952167995333,0.0,38.88780867198133,4.860976083997667,847.4301639769266,0.9791777251184829,0.0125995260663507,0.00822274881516588
Novo Horizonte,0.590909090909091,0.272727272727273,0.0,0.0454545454545455,0.0454545454545455,0.31818181818181795,0.0,0.590909090909091,0.0,0.45454545454545503,4.09090909090909,4.63636363636364,4.13636363636364,4.09090909090909,0.0909090909090909,0.36363636363636404,297.590909090909,19.095687793359602,0.0,0.681818181818182,4.72727272727273,0.22727272727272702,0.22727272727272702,0.5,2.0,0.272727272727273,4.0,7.681818181818182,0.0,0.0,2.5,0.045454545454545456,0.18181818181818182,0.0,0.18181818181818182,1.9090909090909092,230.13636363636363,2.3636363636363638,21.636363636363637,34.59090909090909,95.45454545454545,71.5,4.090909090909091,2.8636363636363638,18.818181818181817,10.5,22,1,362,5.0,7.5,0.0,39.28,41765,2.3,0.28,0.977,7.5,6.4,0.753,28193.7,6.99,0.9470000000000001,21.549144020112536,0.0,52.675685382497306,2.394349335568059,866.7544594756375,0.9362899628252791,0.0230408921933086,0.0406691449814126
Nuporanga,1.0,0.8,0.0,0.0,0.0,1.0,0.0,1.0,0.8,0.8,1.8,2.6,2.2,1.8,0.4,0.6,319.0,20.905,0.0,0.8,4.2,0.6,0.4,0.0,2.6,0.6,7.0,8.2,0.0,0.8,3.0,0.4,1.2,1.0,2.0,0.2,219.6,0.0,34.4,34.2,80.4,62.8,7.6,0.2,13.4,10.4,5,0,112,7.0,7.0,2.2,19.57,7522,2.0,0.28600000000000003,0.978,7.1,5.7,0.746,54664.34,11.63,0.9440000000000001,39.88300983780909,0.0,66.47168306301515,0.0,1488.9657006115394,0.982,0.0,0.018000000000000002
Ocauçu,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.5,316.0,22.091666666666697,0.5,1.0,4.0,0.5,0.5,1.0,4.0,0.5,6.0,9.0,0.0,0.0,7.5,0.0,0.0,0.0,3.5,0.0,298.5,0.0,79.5,54.5,157.0,7.5,0.0,0.0,20.0,13.5,2,0,30,12.5,16.0,2.0,13.86,4294,2.1,0.294,0.977,7.1,5.6,0.7170000000000001,24990.95,,0.892,46.57661853749418,0.0,46.57661853749418,0.0,698.6492780624127,0.929,0.04,0.031
Óleo,1.0,1.0,0.0,0.0,0.0,0.33333333333333304,0.0,1.0,0.0,0.666666666666667,0.0,0.0,0.0,0.0,0.666666666666667,0.33333333333333304,319.0,14.1825396825397,0.0,1.0,6.66666666666667,0.33333333333333304,0.666666666666667,0.33333333333333304,2.0,0.33333333333333304,4.66666666666667,6.333333333333333,0.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,97.66666666666667,0.0,18.0,22.333333333333332,53.666666666666664,3.6666666666666665,0.0,0.0,11.333333333333334,7.0,3,2,17,7.0,4.333333333333333,0.6666666666666666,13.49,2447,2.5,0.304,0.9890000000000001,5.4,5.0,0.73,37435.98,,0.653,122.59910093992644,0.0,122.59910093992644,81.73273395995096,694.7282386595832,0.9259999999999999,0.065,0.009000000000000001
Olímpia,0.961538461538462,1.0,0.23076923076923103,0.0769230769230769,0.0769230769230769,0.653846153846154,0.34615384615384603,0.923076923076923,0.538461538461538,0.8461538461538459,0.0,0.961538461538462,1.0,0.384615384615385,0.0,0.42307692307692296,321.0,19.0548402985903,0.0769230769230769,0.19230769230769199,5.653846153846151,0.5,0.384615384615385,0.42307692307692296,3.5384615384615397,0.19230769230769199,6.192307692307691,7.961538461538462,0.34615384615384615,0.7307692307692307,3.0,0.07692307692307693,1.3461538461538463,0.038461538461538464,1.3461538461538463,0.0,221.42307692307693,4.538461538461538,45.57692307692308,46.07692307692308,121.5,3.6923076923076925,0.34615384615384615,4.230769230769231,18.615384615384617,11.115384615384615,26,0,485,11.538461538461538,6.1923076923076925,3.3076923076923075,62.32,55477,2.4,0.28300000000000003,0.9740000000000001,6.9,5.6,0.773,38559.28,9.29,0.968,25.235683256124158,0.0,46.86626890423058,0.0,874.2361699443012,0.972037735849057,0.0180377358490566,0.00992452830188679
Orindiúva,1.0,0.25,0.0,0.0,0.0,0.75,0.25,1.0,0.25,0.5,4.5,5.0,4.75,4.5,0.5,0.25,324.25,24.869397759103602,0.0,0.25,5.0,0.25,0.25,0.0,2.5,0.5,4.75,14.25,4.25,2.5,0.75,0.0,0.25,0.25,0.0,0.0,266.25,0.0,36.0,39.25,100.5,83.25,7.25,0.0,15.0,10.5,4,0,26,8.75,3.0,0.0,22.87,7318,3.4,0.327,0.993,7.2,6.0,0.767,43203.37,,0.9259999999999999,27.329871549603716,0.0,54.65974309920743,0.0,355.2883301448483,0.996,0.004,0.0
Orlândia,1.0,0.8695652173913041,0.304347826086957,0.0434782608695652,0.0434782608695652,0.695652173913043,0.608695652173913,0.91304347826087,0.0869565217391304,0.956521739130435,1.30434782608696,1.91304347826087,1.7826086956521698,1.26086956521739,0.608695652173913,0.4782608695652171,316.086956521739,19.011805735493898,0.17391304347826098,0.21739130434782603,4.43478260869565,0.5217391304347829,0.43478260869565205,0.21739130434782603,3.7391304347826098,0.39130434782608703,5.08695652173913,9.608695652173912,3.4782608695652173,1.1304347826086956,1.9565217391304348,0.30434782608695654,0.8260869565217391,0.0,1.565217391304348,0.391304347826087,231.82608695652175,6.913043478260869,29.304347826086957,27.695652173913043,87.30434782608695,71.69565217391305,11.521739130434783,4.304347826086956,19.043478260869566,11.304347826086957,23,0,187,6.869565217391305,4.739130434782608,0.9565217391304348,136.34,44682,2.8,0.31,0.983,6.3,5.1,0.78,39483.88,9.37,0.988,20.142339196992076,0.0,51.47486683675753,0.0,418.51304775972426,0.9532222222222221,0.0456360153256705,0.0011417624521072802
Osasco,0.937062937062937,0.7342657342657339,0.20279720279720298,0.18881118881118902,0.18881118881118902,0.8671328671328671,0.0,0.9090909090909091,0.741258741258741,0.8811188811188809,0.426573426573427,1.01398601398601,1.1258741258741298,0.391608391608392,0.300699300699301,0.398601398601399,317.0,22.4228758264606,0.391608391608392,0.615384615384615,4.6013986013986,0.510489510489511,0.412587412587413,0.27972027972028,3.33566433566434,0.300699300699301,5.47552447552448,13.384615384615385,0.0,2.986013986013986,5.755244755244755,0.34265734265734266,0.04895104895104895,0.11188811188811189,4.027972027972028,0.13986013986013987,472.034965034965,4.671328671328672,96.23076923076923,100.66433566433567,257.993006993007,12.44055944055944,0.07692307692307693,4.629370629370629,15.23076923076923,19.972027972027973,143,45,6641,7.461538461538462,9.874125874125873,2.0489510489510487,10264.8,701428,3.1,0.32799999999999996,0.96,6.3,4.8,0.7759999999999999,117298.82,10.66,0.893,7.983713225020957,0.0,20.386981985321373,6.415483841534698,946.7828487029317,0.917713786679087,0.0669173265020959,0.015368886818816999
Osvaldo Cruz,0.4375,0.3125,0.0,0.0,0.0,0.6875,0.0625,0.4375,0.8125,0.875,6.5,6.5,6.5,6.1875,0.0,0.3125,342.8125,17.3669642857143,0.0,0.125,4.25,0.3125,0.3125,0.5625,3.5,0.625,3.625,7.8125,0.0625,0.625,3.5625,0.0,0.0,2.0,1.4375,0.0,133.4375,0.0,28.8125,32.4375,71.0,1.125,0.0625,0.0,13.6875,6.875,16,3,176,5.5,6.125,2.3125,124.47,33118,1.9,0.301,0.976,6.9,5.4,0.762,24730.19,21.81,0.953,36.23407210580349,0.0,48.31209614107132,9.058518026450873,531.4330575517845,0.9594977168949771,0.0405022831050228,0.0
Ourinhos,0.6888888888888891,0.48888888888888893,0.0666666666666667,0.0444444444444444,0.0444444444444444,0.8,0.0666666666666667,0.6444444444444439,0.0444444444444444,0.8888888888888891,0.2,1.1555555555555599,1.1555555555555599,0.5111111111111111,0.0222222222222222,0.33333333333333304,318.355555555556,17.809973488327998,0.155555555555556,0.222222222222222,4.35555555555556,0.33333333333333304,0.4,0.48888888888888893,3.4888888888888903,0.155555555555556,4.93333333333333,7.777777777777778,0.06666666666666667,1.5333333333333334,3.0,0.1111111111111111,0.4444444444444444,0.0,1.711111111111111,0.13333333333333333,233.62222222222223,6.066666666666666,33.111111111111114,46.666666666666664,110.64444444444445,35.2,3.9555555555555557,4.044444444444444,16.533333333333335,11.8,45,5,1418,6.666666666666667,7.6,1.7777777777777777,347.78,115139,2.3,0.309,0.982,7.0,5.5,0.778,29151.05,6.88,0.965,31.266556075699807,0.0,39.083195094624756,4.342577232736084,1231.5549032039535,0.889454865181712,0.0619695193434936,0.0485756154747948
Pacaembu,1.0,1.0,0.2,0.2,0.2,0.8,0.2,0.4,0.6,1.0,0.0,0.8,0.2,0.0,0.0,0.4,317.0,14.596288998358,0.6,0.4,5.2,0.2,0.2,0.4,4.0,0.0,5.6,7.4,0.2,2.8,2.8,0.0,0.2,1.0,2.2,0.0,180.2,1.2,29.2,44.2,103.0,2.6,0.0,1.2,12.0,10.6,5,0,53,9.8,10.4,1.8,39.07,14326,2.0,0.43200000000000005,0.9890000000000001,6.9,5.2,0.725,19886.77,9.17,0.8270000000000001,34.901577551305316,0.011726930057238587,34.901577551305316,0.0,369.9567220438364,0.880633663366337,0.0662178217821782,0.0531485148514851
Palmeira d'Oeste,0.666666666666667,1.0,0.0,0.33333333333333304,0.33333333333333304,1.0,0.0,1.0,0.0,0.33333333333333304,6.0,6.33333333333333,6.33333333333333,6.33333333333333,0.0,0.33333333333333304,264.66666666666697,16.6277777777778,0.0,0.0,2.0,0.666666666666667,0.666666666666667,0.666666666666667,2.6666666666666696,0.0,6.0,10.666666666666666,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,217.0,16.333333333333332,33.0,43.333333333333336,121.33333333333333,3.0,0.3333333333333333,16.0,8.0,12.0,3,0,27,5.0,6.0,0.6666666666666666,30.02,9173,2.0,0.273,0.985,6.7,5.3,0.753,19927.66,31.91,0.774,54.507794614629894,0.0,32.70467676877794,0.0,294.3420909190014,1.0,0.0,0.0
Palmital,0.818181818181818,1.0,0.0,0.0909090909090909,0.0909090909090909,1.0,0.0,0.818181818181818,0.0,0.9090909090909091,0.0,1.0,0.7272727272727271,0.0,0.0909090909090909,0.45454545454545503,315.63636363636397,21.3906035141329,0.0909090909090909,0.18181818181818202,5.09090909090909,0.7272727272727271,0.7272727272727271,0.7272727272727271,4.18181818181818,0.272727272727273,6.81818181818182,7.545454545454546,0.0,1.1818181818181819,3.0,0.6363636363636364,0.0,0.0,1.0,0.18181818181818182,182.63636363636363,2.727272727272727,48.18181818181818,35.72727272727273,94.63636363636364,1.3636363636363635,0.0,2.727272727272727,20.0,8.454545454545455,11,4,202,8.090909090909092,11.0,1.7272727272727273,38.67,22322,2.6,0.326,0.972,6.3,4.7,0.746,30453.86,4.67,0.9259999999999999,26.879311889615625,0.0,49.278738464295316,17.91954125974375,904.9368336170594,0.8759230769230769,0.09198601398601401,0.0320909090909091
Panorama,1.0,1.0,1.0,0.125,0.125,0.0,0.0,1.0,0.875,0.875,0.0,1.0,0.5,0.0,0.0,0.5,318.875,19.3099164724165,0.5,1.0,5.0,0.625,0.625,0.875,3.375,0.5,4.125,8.125,0.0,0.0,5.0,0.0,0.0,1.0,1.75,0.0,225.375,2.375,42.375,50.5,122.5,7.625,0.0,2.375,17.25,11.25,8,0,224,10.0,10.125,0.125,40.93,15944,1.8,0.31,0.958,6.0,5.0,0.722,17416.08,5.65,0.9229999999999999,31.359759157049673,0.0,50.17561465127948,0.0,1404.9172102358255,0.93,0.065,0.005
Paraguaçu Paulista,0.916666666666667,0.5416666666666671,0.208333333333333,0.0416666666666667,0.0416666666666667,0.791666666666667,0.0,0.75,0.0,0.875,0.0416666666666667,0.4583333333333329,0.4166666666666671,0.25,0.0416666666666667,0.4166666666666671,312.0,17.9549851829457,0.0833333333333333,0.0,3.7916666666666696,0.666666666666667,0.75,0.375,3.2083333333333304,0.0833333333333333,5.16666666666667,9.666666666666666,0.0,0.375,2.4583333333333335,0.125,0.625,0.0,0.6666666666666666,0.08333333333333333,250.75,3.4166666666666665,45.5,42.833333333333336,98.70833333333333,58.083333333333336,2.5,3.125,15.833333333333334,13.375,24,0,414,9.208333333333334,8.208333333333334,0.25,42.22,46180,2.5,0.35100000000000003,0.9940000000000001,6.9,5.4,0.762,33955.25,11.45,0.935,45.4742312689476,0.0,51.9705500216544,0.0,896.4919878735383,0.9402920353982299,0.0502433628318584,0.0094646017699115
Paraibuna,0.5,0.3125,0.0,0.0625,0.0625,0.375,0.0,0.4375,0.0625,0.25,6.75,6.8125,6.9375,6.75,0.0625,0.0,317.5625,15.178125,0.0,0.0625,2.5625,0.1875,0.0,0.1875,2.125,0.0,3.4375,6.875,0.0,0.4375,2.8125,0.125,0.1875,0.8125,2.3125,0.0,114.9375,0.625,13.9375,26.25,68.4375,5.5625,0.0625,0.6875,11.5,6.9375,16,0,162,4.0625,1.25,1.6875,21.48,18302,2.1,0.335,0.972,6.4,5.7,0.7190000000000001,16255.07,5.13,0.63,21.855534914217024,0.0,87.4221396568681,0.0,885.1491640257896,0.88698275862069,0.0943793103448276,0.0186379310344828
Paranapanema,0.46153846153846206,0.153846153846154,0.153846153846154,0.0769230769230769,0.0769230769230769,0.7692307692307689,0.0,0.384615384615385,0.0,0.6923076923076921,0.6923076923076921,1.15384615384615,1.07692307692308,0.6923076923076921,0.0769230769230769,0.307692307692308,319.61538461538504,14.5130063173542,0.0769230769230769,0.0769230769230769,3.5384615384615397,0.0769230769230769,0.153846153846154,0.23076923076923103,2.23076923076923,0.0769230769230769,4.6153846153846105,10.692307692307692,0.0,0.7692307692307693,4.0,0.38461538461538464,0.7692307692307693,0.0,0.3076923076923077,0.0,223.0,0.9230769230769231,20.923076923076923,36.69230769230769,86.0,73.07692307692308,5.076923076923077,1.2307692307692308,22.384615384615383,12.23076923076923,13,0,82,7.230769230769231,0.07692307692307693,1.3076923076923077,17.48,20588,2.2,0.316,0.981,6.6,5.2,0.7170000000000001,37704.46,3.8,0.8029999999999999,68.00077715173887,0.0,63.143578783757526,0.0,398.29026617447056,0.9432300884955749,0.0331592920353982,0.0236106194690265
Paranapuã,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,322.0,21.15,0.5,1.0,5.5,0.0,0.5,0.5,2.5,0.5,6.5,7.0,0.0,0.0,5.5,0.0,0.5,1.0,1.5,0.0,230.0,0.0,60.0,51.5,111.5,6.5,0.5,0.0,4.0,11.0,2,2,20,14.5,0.0,1.0,27.16,4112,2.3,0.301,0.9840000000000001,6.5,5.2,0.732,31464.84,,0.885,24.31906614785992,0.0,48.63813229571984,48.63813229571984,486.38132295719845,0.9490000000000001,0.051,0.0
Pariquera-Açu,1.0,0.555555555555556,0.111111111111111,0.111111111111111,0.111111111111111,0.444444444444444,0.0,0.7777777777777779,0.0,0.222222222222222,5.0,5.44444444444444,5.33333333333333,5.0,0.111111111111111,0.666666666666667,320.444444444444,20.3197290363957,0.111111111111111,0.111111111111111,2.44444444444444,0.111111111111111,0.222222222222222,0.0,2.3333333333333304,0.0,5.22222222222222,7.0,0.0,0.0,1.5555555555555556,0.0,0.3333333333333333,0.0,0.8888888888888888,0.0,203.44444444444446,3.2222222222222223,11.0,51.333333333333336,132.11111111111111,5.777777777777778,0.0,3.2222222222222223,21.555555555555557,9.777777777777779,9,0,197,5.888888888888889,0.1111111111111111,0.3333333333333333,51.34,19797,2.4,0.37,0.971,6.3,5.4,0.736,26979.75,7.09,0.727,40.41016315603374,0.17042986311057232,45.46143355053796,0.0,995.1002677173309,0.988823529411765,0.0111764705882353,0.0
Parisi,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,317.0,16.483333333333302,1.0,0.0,4.5,0.5,0.5,0.5,3.5,0.5,7.5,8.0,0.0,1.0,2.0,0.0,0.5,1.0,1.5,0.5,157.0,0.0,41.0,30.0,84.5,1.5,0.0,0.0,15.0,9.5,2,0,32,7.0,8.0,1.0,24.04,2177,2.7,0.251,0.996,6.1,4.9,0.721,43720.38,34.48,0.8109999999999999,45.93477262287551,0.0,91.86954524575103,0.0,1469.9127239320164,0.987,0.0,0.013000000000000001
Paulínia,0.8965517241379308,0.96551724137931,0.0862068965517241,0.103448275862069,0.0689655172413793,0.8103448275862071,0.103448275862069,0.6896551724137929,0.172413793103448,0.568965517241379,0.172413793103448,1.12068965517241,1.05172413793103,0.172413793103448,0.34482758620689696,0.36206896551724105,316.034482758621,17.2326334189168,0.0517241379310345,0.0344827586206897,4.103448275862069,0.27586206896551696,0.137931034482759,0.24137931034482799,3.05172413793103,0.155172413793103,4.63793103448276,8.086206896551724,1.0172413793103448,2.103448275862069,3.1206896551724137,0.6724137931034483,0.1724137931034483,0.06896551724137931,1.6724137931034482,1.1896551724137931,259.67241379310343,11.017241379310345,35.3448275862069,45.258620689655174,101.72413793103448,43.37931034482759,20.517241379310345,13.448275862068966,17.551724137931036,13.051724137931034,58,3,947,5.931034482758621,3.206896551724138,0.5172413793103449,592.17,114508,4.5,0.307,0.9790000000000001,6.6,5.3,0.795,341552.82,9.83,0.941,17.466028574422747,0.0,50.65148286582597,2.619904286163412,827.0164529989171,0.9472722371967649,0.0527277628032345,0.0
Paulistânia,1.0,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.33333333333333304,0.0,1.0,0.666666666666667,0.0,0.0,0.0,338.0,12.194444444444402,1.0,0.33333333333333304,3.0,0.33333333333333304,0.33333333333333304,1.0,4.66666666666667,0.666666666666667,3.0,7.333333333333333,0.0,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,77.33333333333333,0.0,21.333333333333332,16.333333333333332,39.666666666666664,0.0,0.0,0.0,22.666666666666668,6.0,3,0,10,2.6666666666666665,3.3333333333333335,0.3333333333333333,6.93,1835,2.2,0.311,0.975,7.2,5.8,0.718,19694.19,,0.634,54.49591280653951,0.0,163.48773841961852,0.0,544.9591280653951,0.971,0.015,0.013999999999999999
Pederneiras,0.583333333333333,0.916666666666667,0.0,0.0416666666666667,0.0833333333333333,0.583333333333333,0.33333333333333304,0.4166666666666671,0.0416666666666667,0.625,0.0416666666666667,1.0,0.958333333333333,0.0,0.0,0.208333333333333,313.29166666666697,16.781112288106,0.0833333333333333,0.791666666666667,5.45833333333333,0.4166666666666671,0.33333333333333304,0.208333333333333,2.5416666666666696,0.33333333333333304,5.83333333333333,9.958333333333334,0.5,0.625,4.708333333333333,0.041666666666666664,0.25,0.0,2.3333333333333335,0.6666666666666666,184.91666666666666,2.1666666666666665,33.041666666666664,47.458333333333336,97.33333333333333,4.875,0.041666666666666664,2.1666666666666665,13.5,10.416666666666666,24,0,468,8.916666666666666,8.333333333333334,0.4166666666666667,56.92,47523,2.6,0.327,0.983,6.2,5.0,0.7390000000000001,43937.88,3.98,0.9309999999999999,35.772152431454245,0.0,50.501862256170696,0.0,984.7863139953286,0.9183056234718829,0.0677090464547677,0.0139853300733496
Pedra Bela,0.33333333333333304,0.222222222222222,0.0,0.0,0.0,0.33333333333333304,0.222222222222222,0.222222222222222,0.0,0.111111111111111,6.0,6.33333333333333,6.33333333333333,6.0,0.222222222222222,0.7777777777777779,328.444444444444,15.209523809523802,0.0,0.0,3.11111111111111,0.33333333333333304,0.222222222222222,0.222222222222222,1.77777777777778,0.0,4.888888888888889,5.111111111111111,0.4444444444444444,0.4444444444444444,1.5555555555555556,0.1111111111111111,0.3333333333333333,0.0,1.5555555555555556,1.5555555555555556,97.66666666666667,0.0,7.444444444444445,14.666666666666666,36.666666666666664,36.333333333333336,2.5555555555555554,0.0,16.333333333333332,5.111111111111111,9,0,28,5.222222222222222,2.5555555555555554,0.2222222222222222,36.45,6127,1.7,0.305,0.958,6.7,6.4,0.677,15192.31,,0.452,16.321201240411295,0.13301779010935205,146.89081116370164,0.0,456.99363473151624,0.955,0.018000000000000002,0.027000000000000003
