NO_MUNICIPIO,IN_SALA_DIRETORIA_1,IN_INTERNET_1,IN_REDES_SOCIAIS_1,IN_EJA_1,IN_SECRETARIA_1,IN_EQUIP_LOUSA_DIGITAL_1,IN_SALA_PROFESSOR_1,IN_AREA_VERDE_1,IN_REFEITORIO_1,IN_ORGAO_ASS_PAIS_1,IN_BIBLIOTECA_1,IN_QUADRA_ESPORTES_1,ANO_LETIVO_1,Alunos_Turma_1,COMUNIDADE_1,ACESSIBILIDADE_1,Material_Ped_1,Equipamento_Inform_1,Lab_Inform_1,Atividades_complementares_1,Espacos_1,IN_BANHEIRO_CHUVEIRO_1,Equip_1,QT_SALAS_UTILIZADAS_1,QT_EQUIP_LOUSA_DIGITAL_1,QT_PROF_ADMINISTRATIVOS_1,QT_PROF_SERVICOS_GERAIS_1,QT_PROF_BIBLIOTECARIO_1,QT_PROF_COORDENADOR_1,QT_PROF_NUTRICIONISTA_1,QT_PROF_ALIMENTACAO_1,QT_PROF_MONITORES_1,QT_MAT_BAS_1,QT_MAT_EJA_1,QT_MAT_BAS_0_3_1,QT_MAT_BAS_4_5_1,QT_MAT_BAS_6_10_1,QT_MAT_BAS_11_14_1,QT_MAT_BAS_15_17_1,QT_DOC_BAS_1,nEscolas,QT_EQ_MULTIMIDIA,QT_EQUIP_INFORMATICA,QT_PROF_SUPORTE,densidade_demografica,populacao_estimada,salario_medio_mensal_trabalhadores_formais,perc_pop_rend_per_capta_meio_sm,tx_escolarizacao_16_14,IDEB_anos_iniciais_ef,IDEB_anos_finais_ef,idhm,pib_per_capta,esgotamento_sanitario_adequado,sus_hab,perc_populacao_exposta_risco,escolas_hab,homicidios_hab,furtos_hab,NU_TAXA_REPROVACAO_1,NU_TAXA_ABANDONO_1
Álvares Florence,1.0,1.0,0.0,0.0,1.0,0.0,0.666666666666667,0.0,0.33333333333333304,0.0,0.0,0.666666666666667,0.5909822866344635,0.1819604890580368,0.33333333333333304,1.0,0.8333333333333337,1.0,0.33333333333333304,0.666666666666667,0.4814814814814821,0.0,0.5185185185185185,0.31388152077807246,0.0,0.13043478260869562,0.0925925925925926,0.05611242423987123,0.19444444444444442,0.5,0.20833333333333334,0.0,0.13330349004710754,0.0,0.18592329950686723,0.07575579205123376,0.16416836194487075,0.11238235836870271,0.012461059190031152,0.22222222222222215,0.0013201320132013201,0.2119068350021767,0.12451361867704279,0.047619047619047616,0.0005593117832072422,0.0001995929079169971,0.25,0.3137755102040817,0.9523809523809523,0.4999999999999997,0.7407407407407407,0.3991031390134528,0.04413198771528362,0.7566433566433565,0.349916264623458,0.0,0.24457723281006175,0.0,0.23661636278435788,0.08839779005524863,0.12289205980746869
Álvares Machado,0.916666666666667,0.916666666666667,0.75,0.0,0.75,0.0,0.75,0.0833333333333333,0.5,0.25,0.166666666666667,0.5,0.537842190016106,0.54560843525009,0.33333333333333304,0.833333333333333,0.6354166666666663,0.5,0.5,0.5,0.6481481481481488,0.25,0.5732323232323235,0.24756852343059235,0.0,0.07608695652173912,0.324074074074074,0.03333333333333333,0.048611111111111105,0.4583333333333333,0.020833333333333332,0.0,0.33057439456476545,0.0,0.14949871622447733,0.19065207666227152,0.26496603495247273,0.1054003048477754,0.01573658080215371,0.27991452991452986,0.007260726072607261,0.24321125380931644,0.062256809338521395,0.27380952380952384,0.005103221348635551,0.001931065417906727,0.34374999999999994,0.2755102040816327,0.8843537414965985,0.2941176470588235,0.4444444444444445,0.5336322869955157,0.02741530581261421,0.8489510489510488,0.18651333069080114,0.0,0.12825634531366437,0.0,0.09404068419711772,0.2518301078108586,0.2181334061582569
Americana,0.941176470588235,0.862745098039216,0.19607843137254896,0.0392156862745098,0.549019607843137,0.11626596370403613,0.529411764705882,0.215686274509804,0.7843137254901958,0.04575163398692811,0.254901960784314,0.19607843137254896,0.5940134507909468,0.658410526691211,0.0980392156862745,0.11764705882352902,0.5833333333333337,0.3529411764705879,0.215686274509804,0.254901960784314,0.6732026143790845,0.235294117647059,0.5828877005347601,0.25563010350028603,0.01996749109464454,0.09718670076726342,0.18082788671023964,0.04705882352941176,0.14583333333333331,0.0,0.5122549019607843,0.00546642899584076,0.30081688783813354,0.0230552965749514,0.3041960640473332,0.1777525588352667,0.2344190111891861,0.2033585532386049,0.02687679433143974,0.3363499245852187,0.033003300330033,0.4328792030525748,0.059052414740215144,0.1624649859943978,0.006116970592206727,0.01962270970365213,0.4687499999999999,0.13010204081632656,0.8639455782312924,0.588235294117647,0.6666666666666665,0.4989320109422037,0.09747887314329565,0.8521105635311764,0.06952756027291548,0.0,0.038878039055634216,0.04005401645046446,0.1666918388866482,0.24455463882220166,0.10415898807211159
Américo Brasiliense,0.7142857142857142,0.7857142857142858,0.5,0.0714285714285714,0.7857142857142858,0.214285714285714,0.7857142857142858,0.0714285714285714,0.5,0.15079365079365112,0.14285714285714302,0.214285714285714,0.4782608695652174,0.49993663974121527,0.7142857142857142,0.28571428571428603,0.7321428571428577,0.5,0.42857142857142894,0.214285714285714,0.5079365079365089,0.14285714285714302,0.5404040404040407,0.25482604421144456,0.046542553191489366,0.16770186335403725,0.3531746031746032,0.05714285714285714,0.07291666666666666,0.0,0.017857142857142856,0.14935064935064932,0.2426729382171874,0.06197226710797976,0.24884271041236014,0.18550597088806664,0.2608429614805418,0.13064758900584833,0.03133085222336441,0.4432234432234432,0.008580858085808581,0.39377060140556,0.10755975541967758,0.07142857142857142,0.010480057670465988,0.0032595603308692134,0.3124999999999999,0.2908163265306123,0.9047619047619047,0.588235294117647,0.5185185185185186,0.5022421524663672,0.028433837091226467,0.99020979020979,0.04784801991830561,0.0,0.14628423320213874,0.0588999879648574,0.10150018439155784,0.5915923330967019,0.14602013949888792
Américo de Campos,0.75,0.75,0.25,0.0,0.75,0.25,0.75,0.0,0.75,0.25,0.09779015688400425,0.25,0.5579710144927537,0.6097008365472412,0.5,0.25,0.78125,0.75,0.75,1.0,0.5555555555555556,0.5,0.6060606060606063,0.30503978779840846,0.023271276595744683,0.13043478260869562,0.09722222222222222,0.2,0.03645833333333333,0.375,0.25,0.06969696969696969,0.27549996634804264,0.0,0.2083384276806456,0.11152936051987189,0.21371658517434602,0.3398228455434582,0.01573658080215371,0.21153846153846154,0.0019801980198019802,0.49364660426643436,0.17509727626459143,0.14285714285714285,0.0015008066536559522,0.0003913602248606924,0.21874999999999997,0.1964285714285714,0.8775510204081631,0.41176470588235276,0.6666666666666665,0.47533632286995514,0.019224906169819752,0.8125874125874124,0.08031318453941899,0.0,0.1908454415681596,0.0,0.2140213284094963,0.1515570065293823,0.0
Amparo,0.923076923076923,0.923076923076923,0.0,0.0769230769230769,0.307692307692308,0.0,0.4615384615384621,0.0,1.0,0.0,0.0,0.269230769230769,0.5845410628019324,0.39184650608811644,0.0,0.0,0.40865384615384626,0.42307692307692296,0.384615384615385,0.4615384615384621,0.4871794871794866,0.115384615384615,0.651515151515152,0.21322179147112827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20751518642401787,0.053800788227621986,0.3327423890451156,0.23458396119796565,0.20228237981369784,0.016877936604823483,0.000958543014617781,0.49309664694280075,0.0165016501650165,0.6068241184153242,0.11718048488476501,0.0,0.011491024681527393,0.005808928111862386,0.4375,0.09183673469387756,0.7074829931972787,0.5588235294117645,0.7407407407407407,0.6547085201793723,0.04436656404799919,0.841958041958042,0.2310450525013198,0.41815578926103064,0.08749431612669785,0.0669081960489439,0.0974630861974609,0.20281265695630332,0.06880093348312073
Andradina,0.3666666666666671,0.5333333333333329,0.0333333333333333,0.0333333333333333,0.5,0.1,0.266666666666667,0.1,0.766666666666667,0.1407407407407411,0.0,0.33333333333333304,0.5449275362318838,0.40441804868156817,0.23333333333333306,0.23333333333333306,0.5,0.5,0.3,0.23333333333333306,0.3333333333333333,0.133333333333333,0.34343434343434387,0.19186560565870908,0.009308510638297874,0.15217391304347824,0.17222222222222222,0.24,0.1701388888888889,0.016666666666666666,0.075,0.03717171717171717,0.16440155080741223,0.01756972601056641,0.16104250723397318,0.16228574119419847,0.23034607468741455,0.019265547148920467,0.0,0.3162393162393162,0.01914191419141914,0.17295022493106946,0.06536964980544746,0.17142857142857143,0.004281408029515066,0.0045261766018056945,0.28125,0.24744897959183673,0.8775510204081631,0.6176470588235292,0.5555555555555555,0.6278026905829598,0.0643342065692654,0.8769230769230768,0.08577622659275497,0.0,0.14334762192587683,0.10686522840422746,0.20694790525125897,0.18539708308240166,0.12889833642720563
Angatuba,0.666666666666667,1.0,0.0,0.111111111111111,0.444444444444444,0.0,0.555555555555556,0.111111111111111,0.444444444444444,0.0,0.0,0.555555555555556,0.5942028985507246,0.49993663974121527,0.0,0.666666666666667,0.3333333333333337,0.555555555555556,0.8888888888888891,0.555555555555556,0.3333333333333333,0.222222222222222,0.5768799102132441,0.25482604421144456,0.0,0.2753623188405796,0.2777777777777778,0.08888888888888888,0.0,0.0,0.26388888888888884,0.0,0.2426729382171874,0.06197226710797976,0.24884271041236014,0.18550597088806664,0.2608429614805418,0.13064758900584833,0.03133085222336441,0.4017094017094017,0.005280528052805281,0.5133567938857445,0.059662775616083,0.3968253968253968,0.010480057670465988,0.0019831822402650054,0.4375,0.24744897959183673,0.8843537414965985,0.588235294117647,0.6666666666666665,0.35874439461883445,0.07367992021493051,0.7846153846153845,0.3708680280770006,0.0,0.14628423320213874,0.04756258746695693,0.11852910559121288,0.6714470436111437,0.15880366903977072
Anhumas,1.0,1.0,0.0,0.0,1.0,0.33333333333333304,1.0,0.12205129876256579,1.0,0.0,0.0,0.33333333333333304,0.5362318840579711,0.5866502071567228,0.33333333333333304,0.666666666666667,1.0,0.33333333333333304,0.666666666666667,0.666666666666667,0.7777777777777778,0.27258121219904985,0.6498316498316496,0.17241379310344826,0.03102836879432624,0.13043478260869562,0.1737309182743662,0.13333333333333333,0.048611111111111105,0.5,0.29166666666666663,0.025221342574445915,0.1579920268339143,0.0,0.2643762481150916,0.11110849500847617,0.21350393185576458,0.007135387832933505,0.0,0.17094017094017092,0.0013201320132013201,0.37886373530692197,0.08171206225680934,0.14285714285714285,0.0006327164680218874,0.0002444488726711808,0.25,0.32653061224489804,0.8843537414965985,0.676470588235294,0.6666666666666665,0.4573991031390134,0.02171296268230278,0.818181818181818,0.1311517701359559,0.0,0.207950176709279,0.0,0.06477171543769931,0.044198895027624314,0.18433808971120302
Aparecida,1.0,0.8461538461538459,0.653846153846154,0.0769230769230769,0.7307692307692311,0.307692307692308,0.615384615384615,0.0384615384615385,0.576923076923077,0.047008547008546994,0.269230769230769,0.42307692307692296,0.5009290226681544,0.587321952825541,0.384615384615385,0.384615384615385,0.5048076923076925,0.384615384615385,0.34615384615384603,0.307692307692308,0.3846153846153844,0.0769230769230769,0.5050505050505055,0.21934299122628031,0.02864157119476269,0.16053511705685616,0.11752136752136752,0.03076923076923077,0.05608974358974359,0.0,0.1153846153846154,0.03216783216783217,0.24432886257949296,0.10916101959227649,0.18273345434367563,0.10851855339988696,0.1885417038438203,0.3447627294277968,0.01573658080215371,0.19428007889546345,0.0165016501650165,0.17819438397910314,0.10999700688416642,0.08791208791208792,0.022771409832717103,0.002829233503533214,0.18749999999999994,0.27040816326530615,0.8911564625850339,0.5294117647058822,0.6666666666666665,0.5201793721973095,0.05395599935329529,0.9524475524475524,0.1951593058258001,0.0,0.20759714009718572,0.16894037723343736,0.26508121794334144,0.3451065509076558,0.21807854363155682
Aparecida d'Oeste,1.0,1.0,0.5,0.0,1.0,0.061919793340645346,1.0,0.0,1.0,0.0,0.09779015688400425,0.5,0.642512077294686,0.4259725200183909,0.2319471741846578,0.5,0.625,0.5,0.5,0.5,0.5555555555555556,0.5,0.7373737373737376,0.1989389920424403,0.046542553191489366,0.06521739130434781,0.1388888888888889,0.05611242423987123,0.0,0.5,0.375,0.025221342574445915,0.2434523464805531,0.0,0.32938011981904886,0.22390045206253525,0.2832542203504765,0.010703081749400259,0.0,0.31964951185946505,0.0006600660066006601,0.5458206356116673,0.06420233463035019,0.18424985634244156,0.0016859141197102748,0.0002404150628911283,0.18749999999999994,0.3214285714285715,0.8435374149659863,0.5294117647058822,0.6296296296296297,0.36771300448430483,0.03606409823190608,0.7286713286713284,0.471864820476663,0.0,0.13047394881115354,0.0,0.08759323623769893,0.1933701657458564,0.39939919437427324
Apiaí,0.4666666666666671,0.6,0.2,0.0,0.5333333333333329,0.0,0.266666666666667,0.0666666666666667,0.666666666666667,0.13333333333333333,0.133333333333333,0.2,0.568438003220609,0.353383007819496,0.4,0.0,0.5166666666666663,0.4,0.266666666666667,0.0666666666666667,0.31851851851851787,0.0666666666666667,0.43973063973063964,0.21485411140583552,0.0,0.12173913043478257,0.15185185185185185,0.05611242423987123,0.0875,0.0,0.24166666666666664,0.1022222222222222,0.14716705301200675,0.0,0.20385540204588987,0.19326144283292518,0.1651890978740617,0.00749215722458018,0.010799584631360333,0.4376068376068376,0.009240924092409241,0.22860252503265124,0.04669260700389105,0.1619047619047619,0.001764903943586904,0.0018506312508924803,0.25,0.5229591836734694,0.8163265306122448,0.4705882352941175,0.6296296296296297,0.4989320109422037,0.03729428353228128,0.8521105635311764,0.36965217662693395,0.9423879513699871,0.17608826344790263,0.05080769071051868,0.14198595287056884,0.1166904295134558,0.0
Araçatuba,0.953846153846154,0.953846153846154,0.4,0.138461538461538,0.707692307692308,0.10769230769230803,0.815384615384615,0.33846153846153804,0.861538461538462,0.0034188034188034223,0.23076923076923106,0.4,0.5499070977331884,0.6290763586085402,0.307692307692308,0.4615384615384621,0.7403846153846151,0.892307692307692,0.430769230769231,0.4,0.5965811965811956,0.369230769230769,0.6282828282828286,0.27280146908794123,0.01002454991816694,0.1003344481605351,0.18461538461538465,0.0,0.04262820512820513,0.038461538461538464,0.2230769230769231,0.004289044289044288,0.34455847849326887,0.08140293175309762,0.4215580238321405,0.1777525588352667,0.34284949498554557,0.038531094297840934,0.00038341720584711235,0.3940828402366864,0.042244224422442245,0.4135393992163691,0.16019155941334928,0.18461538461538463,0.012112570871425312,0.015979372710308724,0.34374999999999994,0.191326530612245,0.836734693877551,0.588235294117647,0.5925925925925928,0.6681614349775782,0.07302471879347854,0.972027972027972,0.12151835948536842,0.0,0.07783141349931358,0.14126047889162194,0.18561136667974032,0.29093952883736024,0.06479782257461178
Araçoiaba da Serra,0.791666666666667,0.708333333333333,0.25,0.0,0.4583333333333329,0.061919793340645346,0.5,0.0,0.583333333333333,0.08796296296296299,0.0416666666666667,0.5,0.5466988727858264,0.5333010019417574,0.25,0.5416666666666671,0.609375,0.5416666666666671,0.4166666666666671,0.166666666666667,0.4629629629629623,0.0833333333333333,0.41456228956229035,0.18125552608311235,0.008511675823704982,0.15217391304347824,0.13425925925925924,0.05,0.06076388888888889,0.0,0.203125,0.08712121212121211,0.24487668514133043,0.0,0.1595855239026776,0.13173090506686755,0.21924557145746348,0.36546564556806305,0.04101765316718588,0.4412393162393161,0.015181518151815182,0.2501677913220142,0.09776264591439689,0.04166666666666667,0.008230101346337663,0.0027629176707491513,0.34374999999999994,0.2959183673469388,0.9591836734693877,0.4705882352941175,0.5185185185185186,0.4989320109422037,0.03643356195054504,0.8521105635311764,0.062461500014889086,0.0,0.19440043152497255,0.03457288988103648,0.12875486003928496,0.0,0.0
Aramina,1.0,1.0,0.0,0.0,0.75,0.11626596370403613,0.75,0.25,0.75,0.0,0.25,0.25,0.4782608695652174,0.2407663853414453,0.25,0.25,0.59375,0.25,0.25,0.5,0.5,0.5,0.5404040404040407,0.22546419098143233,0.01996749109464454,0.0,0.1111111111111111,0.1,0.07237759719566453,0.5,0.21875,0.10454545454545454,0.1665380587985782,0.0,0.2554101968455802,0.13930648427199094,0.2092508654841358,0.025419819154825614,0.0,0.21794871794871795,0.0019801980198019802,0.30582009142359595,0.020428015564202335,0.2857142857142857,0.0017282016011795813,0.00036683466139797325,0.21874999999999997,0.3035714285714286,0.91156462585034,0.352941176470588,0.2592592592592593,0.452914798206278,0.04133568676312215,0.9104895104895104,0.08653712548280826,0.0,0.20266039603825214,0.21506415890314645,0.11883232698600737,0.0,0.18433808971120302
Araraquara,1.0,0.836363636363636,0.25454545454545496,0.0363636363636364,0.34545454545454496,0.061919793340645346,0.454545454545455,0.14545454545454506,0.963636363636364,0.02020202020202022,0.09779015688400425,0.34545454545454496,0.533069828722,0.49993663974121527,0.181818181818182,0.327272727272727,0.720454545454545,0.818181818181818,0.30909090909090897,0.30909090909090897,0.4868686868686867,0.23636363636363605,0.5559228650137746,0.25482604421144456,0.04061895551257253,0.03320158102766797,0.17777777777777778,0.12363636363636363,0.05037878787878788,0.04545454545454546,0.4090909090909091,0.05829201101928374,0.2426729382171874,0.06197226710797976,0.24884271041236014,0.18550597088806664,0.2608429614805418,0.13064758900584833,0.03133085222336441,0.2834498834498835,0.03564356435643564,0.2840018601337712,0.11821719136894233,0.19999999999999998,0.010480057670465988,0.019313881226891313,0.40625,0.1964285714285714,0.91156462585034,0.5294117647058822,0.5555555555555555,0.4989320109422037,0.07981106083678378,0.8521105635311764,0.08862083560044166,0.0,0.14628423320213874,0.0762964471900957,0.16722409548791287,0.18297838584440773,0.00611735707339754
Araras,0.953488372093023,0.976744186046512,0.395348837209302,0.0465116279069767,0.7674418604651159,0.061919793340645346,0.953488372093023,0.0465116279069767,0.86046511627907,0.07751937984496121,0.0,0.511627906976744,0.5274688237276719,0.5562596290396101,0.232558139534884,0.3255813953488369,0.6773255813953487,0.6511627906976739,0.4186046511627911,0.534883720930233,0.5762273901808778,0.348837209302326,0.47169368099600667,0.33403244710381835,0.008511675823704982,0.033367037411526794,0.2157622739018088,0.009302325581395347,0.020348837209302327,0.02325581395348837,0.26744186046511625,0.025221342574445915,0.3937035131151087,0.1947127954122699,0.2401219299070817,0.1777525588352667,0.22889409760984455,0.20871009411330504,0.05042382090849815,0.38461538461538464,0.027722772277227723,0.32741771370139,0.10152927336892588,0.13953488372093023,0.01440726514889183,0.010939450094915544,0.4687499999999999,0.23724489795918366,0.8299319727891156,0.6176470588235292,0.6666666666666665,0.6367713004484301,0.08394151246130954,0.9804195804195804,0.132298272574121,0.0,0.07391545780677711,0.06263392302123023,0.14047565151055408,0.19923579261377902,0.1401951127176712
Arco-Íris,1.0,1.0,0.0,0.0,1.0,0.11626596370403613,1.0,0.12205129876256579,1.0,0.0,0.0,0.36193913129971717,0.550495767891862,0.3563650212853517,0.0,1.0,0.75,1.0,0.3360786755024626,1.0,0.7777777777777778,0.27258121219904985,0.5332676249587022,0.24615012633534677,0.01996749109464454,0.26086956521739124,0.1737309182743662,0.05611242423987123,0.14583333333333331,0.5,0.20409205316125145,0.025221342574445915,0.20784387996112028,0.0,0.19488935077637856,0.239051610472782,0.2679431814126129,0.0,0.0,0.07692307692307693,0.0,0.304258021173318,0.17509727626459143,0.42857142857142855,0.000282448461134613,4.94545079034435e-05,0.28125,0.2627551020408163,0.9387755102040816,0.4705882352941175,0.7777777777777779,0.3721973094170402,0.034834557344993626,0.5524475524475525,0.17700575747209363,0.0,0.15849890890217416,0.0,0.013581353174239344,0.0,0.15361507475933586
Arealva,1.0,1.0,0.857142857142857,0.14285714285714302,1.0,0.061919793340645346,0.857142857142857,0.12205129876256579,0.7142857142857142,0.0,0.09779015688400425,0.42857142857142894,0.5596963423050337,0.30437932378000787,0.2319471741846578,1.0,0.8571428571428577,0.857142857142857,0.14285714285714302,1.0,0.6825396825396821,0.7142857142857142,0.5873015873015881,0.1345206517620311,0.008511675823704982,0.09316770186335402,0.15873015873015872,0.0,0.07237759719566453,0.5,0.125,0.0,0.09735589527510867,0.02896108683060397,0.12572266955443384,0.09980524984527621,0.16003681175528853,0.0061160467139430045,0.0,0.3333333333333333,0.0039603960396039604,0.2596088065178182,0.026681489716509167,0.20408163265306123,0.0009414948704487099,0.0006069270195066973,0.18749999999999994,0.2346938775510204,0.9727891156462585,0.5588235294117645,0.5555555555555555,0.4708520179372202,0.0383582817607648,0.8629370629370628,0.36662472240114924,0.0,0.2373561486980206,0.28240046162723603,0.2091811364579352,0.10497237569060773,0.26114562709087097
Artur Nogueira,0.956521739130435,1.0,0.0869565217391304,0.0434782608695652,0.826086956521739,0.0,0.608695652173913,0.17391304347826098,0.956521739130435,0.04347826086956522,0.0434782608695652,0.34782608695652195,0.5984036967023765,0.48943549797257496,0.0869565217391304,0.34782608695652195,0.6195652173913035,0.39130434782608703,0.260869565217391,0.695652173913043,0.6714975845410622,0.652173913043478,0.5261308739569616,0.22315765194325912,0.0,0.09073724007561434,0.20289855072463767,0.017391304347826087,0.0,0.0,0.2608695652173913,0.012121212121212118,0.2716294808568,0.07668392121668616,0.3039438221957612,0.20150308745608358,0.32796689203133905,0.046535138040870686,0.0005417851821752675,0.4749163879598662,0.014521452145214522,0.25364606007836304,0.0644560987988496,0.24223602484472054,0.019501709850429975,0.004445661758595847,0.34374999999999994,0.17857142857142866,0.8843537414965985,0.4999999999999997,0.7037037037037038,0.49327354260089734,0.03417840123693017,0.8713286713286712,0.1375798785727539,0.018115486814955176,0.10520134045568962,0.0217522712322435,0.09223417657771645,0.4258852335509796,0.20395456019538544
Arujá,0.7692307692307689,0.8205128205128199,0.12820512820512805,0.0512820512820513,0.8717948717948721,0.0256410256410256,0.794871794871795,0.0,0.6923076923076921,0.0769230769230769,0.20512820512820495,0.384615384615385,0.5555555555555556,0.6098678428554776,0.0256410256410256,0.153846153846154,0.46474358974359,0.58974358974359,0.35897435897435903,0.20512820512820495,0.5555555555555556,0.20512820512820495,0.4747474747474751,0.18329592600149625,0.002386797599563557,0.17391304347826084,0.18376068376068375,0.0,0.037393162393162385,0.0,0.32051282051282054,0.0071484071484071475,0.2989285112426234,0.06809568365042011,0.28644652816311944,0.2271378790732717,0.3769525441069751,0.0351280631775188,0.000639028676411854,0.24391847468770542,0.025082508250825083,0.39705775649397756,0.060460939838371745,0.23443223443223443,0.006116970592206727,0.007366624096527455,0.3079068241469816,0.3954081632653061,0.8775510204081631,0.588235294117647,0.5555555555555555,0.6502242152466369,0.04665146337759716,0.8027972027972028,0.03179014662322312,0.0,0.10948305843597983,0.03970125360994236,0.10816614882556068,0.27051773302441656,0.07738049683189491
Aspásia,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.12205129876256579,1.0,0.0,0.0,0.0,0.5458937198067633,0.37672752858604636,0.0,1.0,0.625,1.0,0.0,0.0,0.7777777777777778,0.27258121219904985,0.5332676249587022,0.22546419098143233,0.0,0.0,0.1737309182743662,0.0,0.14583333333333331,0.5,0.5,0.0,0.09959414174204446,0.0,0.3159310429147818,0.2087492936522885,0.04338127699061352,0.0,0.0,0.31964951185946505,0.0,0.4623421854592946,0.16342412451361868,0.2857142857142857,0.00178405299179942,5.429507963950649e-05,0.28125,0.3316326530612246,0.802721088435374,0.6470588235294115,0.9259259259259258,0.4304932735426008,0.022064669229968397,0.6391608391608391,0.3484272633283161,0.0,0.15225902960140245,0.0,0.002650138515303881,0.0,0.0
Assis,1.0,0.90625,0.53125,0.03125,1.0,0.11626596370403613,0.90625,0.125,0.65625,0.041666666666666664,0.03125,0.5,0.5507246376811594,0.7174880359821761,0.21875,0.4375,0.74609375,0.625,0.59375,0.59375,0.6736111111111112,0.40625,0.5773358585858589,0.3299071618037135,0.01996749109464454,0.15081521739130432,0.3072916666666667,0.05,0.0,0.0,0.12109375,0.0043560606060606055,0.3369245710940643,0.015204570586067084,0.41217599951094275,0.27203694492842334,0.38827837806488463,0.02056998523712862,0.000778816199376947,0.27323717948717946,0.02046204620462046,0.437559520570309,0.16050583657587547,0.17410714285714285,0.01619450964872667,0.008440827640955433,0.37499999999999994,0.21428571428571425,0.9251700680272108,0.4705882352941175,0.5555555555555555,0.4978237122381399,0.05941685450523535,0.972027972027972,0.1882259957792164,0.0,0.06996717006179992,0.06940662582255505,0.11127135089965226,0.4542725141548884,0.07165209349351404
Atibaia,0.936170212765957,0.936170212765957,0.14893617021276598,0.0212765957446809,0.8723404255319149,0.0638297872340425,0.8085106382978721,0.425531914893617,0.8723404255319149,0.02600472813238766,0.09779015688400425,0.5957446808510639,0.4831945729262994,0.48991554601180803,0.276595744680851,0.297872340425532,0.75,0.361702127659574,0.25531914893617,0.553191489361702,0.6690307328605201,0.319148936170213,0.5082742316784873,0.2232067272419436,0.007922136713444999,0.05272895467160036,0.1099290780141844,0.05106382978723404,0.04964539007092198,0.0,0.2845744680851064,0.10380399742101869,0.36085421822207037,0.03148747951157154,0.2785883932125085,0.30502899532307637,0.2521173838968648,0.03381718382523274,0.00026512891893683304,0.39443535188216033,0.030363036303630363,0.26075060902750113,0.05265336534481331,0.3221884498480243,0.020811823898969618,0.011636411748713013,0.40625,0.21173469387755112,0.8163265306122448,0.7352941176470588,0.6296296296296297,0.5650224215246638,0.09442354184627703,0.7314685314685313,0.09828040684329392,0.22592145034176028,0.0768396960355852,0.0168319828309648,0.15054024767209195,0.2831082756837481,0.0746947799044679
Auriflama,1.0,1.0,1.0,0.14285714285714302,0.857142857142857,0.11626596370403613,1.0,0.12205129876256579,0.7142857142857142,0.0,0.0,0.28571428571428603,0.5942028985507246,0.33082582552575535,0.28571428571428603,0.14285714285714302,0.75,0.28571428571428603,0.28571428571428603,1.0,0.61904761904762,0.857142857142857,0.5685425685425682,0.24062144751799927,0.01996749109464454,0.09316770186335402,0.1507936507936508,0.22857142857142856,0.0,0.0,0.14285714285714285,0.0,0.15005642572386926,0.037649412879785155,0.16799119696784448,0.14020833893926754,0.2088863169379962,0.022935175177286268,0.0,0.19780219780219782,0.0039603960396039604,0.1999813421232663,0.05002779321845469,0.26530612244897955,0.0023130454486701784,0.0011435043964492793,0.18749999999999994,0.09693877551020409,0.9183673469387754,0.676470588235294,0.6666666666666665,0.6008968609865472,0.027237161290913876,0.8923076923076924,0.05498951199331235,0.0,0.12114447606335632,0.07988378166623139,0.11675846367194995,0.03741589628576116,0.0
Avanhandava,0.6,1.0,0.0,0.2,0.6,0.061919793340645346,0.6,0.0,0.8,0.0,0.0,0.4,0.54975845410628,0.6563179856596981,0.0,0.0,0.325,0.4,0.4,0.2,0.2888888888888889,0.0,0.5535353535353538,0.36339522546419095,0.008511675823704982,0.07826086956521737,0.1111111111111111,0.0,0.0875,0.0,0.025,0.08363636363636362,0.32008176643037256,0.1540729819388131,0.39259078126910385,0.21581983424373702,0.34909168778329,0.07813249677062188,0.0024922118380062306,0.4461538461538461,0.0026402640264026403,0.5625163256421418,0.11906614785992216,0.1142857142857143,0.002367301085272307,0.0010424171233611639,0.37499999999999994,0.49999999999999994,0.8095238095238094,0.5294117647058822,0.37037037037037035,0.4989320109422037,0.03447791029411365,0.8521105635311764,0.06311089183591802,0.0,0.08752233400990023,0.0,0.06087504572059774,0.32189589997092155,0.11551673008313616
