"NO_MUNICIPIO","IN_ALMOXARIFADO","IN_AREA_VERDE","IN_BANHEIRO_EI","IN_BANHEIRO_PNE","IN_BANHEIRO_FUNCIONARIOS","IN_BANHEIRO_CHUVEIRO","IN_BIBLIOTECA","IN_BIBLIOTECA_SALA_LEITURA","IN_DESPENSA","IN_LABORATORIO_INFORMATICA","IN_PATIO_COBERTO","IN_PATIO_DESCOBERTO","IN_PARQUE_INFANTIL","IN_QUADRA_ESPORTES","IN_QUADRA_ESPORTES_COBERTA","IN_QUADRA_ESPORTES_DESCOBERTA","IN_REFEITORIO","IN_SALA_ATELIE_ARTES","IN_SALA_MULTIUSO","IN_SALA_DIRETORIA","IN_SALA_LEITURA","IN_SALA_PROFESSOR","IN_SECRETARIA","IN_SALA_ATENDIMENTO_ESPECIAL","IN_ACESSIBILIDADE_CORRIMAO","IN_ACESSIBILIDADE_PISOS_TATEIS","IN_ACESSIBILIDADE_VAO_LIVRE","IN_ACESSIBILIDADE_RAMPAS","IN_ACESSIBILIDADE_INEXISTENTE","IN_EQUIP_PARABOLICA","IN_EQUIP_COPIADORA","IN_EQUIP_IMPRESSORA","IN_EQUIP_IMPRESSORA_MULT","IN_EQUIP_SCANNER","IN_EQUIP_DVD","QT_EQUIP_DVD","IN_EQUIP_SOM","QT_EQUIP_SOM","IN_EQUIP_TV","QT_EQUIP_TV","IN_EQUIP_LOUSA_DIGITAL","QT_EQUIP_LOUSA_DIGITAL","IN_EQUIP_MULTIMIDIA","QT_EQUIP_MULTIMIDIA","IN_DESKTOP_ALUNO","QT_DESKTOP_ALUNO","IN_COMP_PORTATIL_ALUNO","QT_COMP_PORTATIL_ALUNO","IN_TABLET_ALUNO","IN_INTERNET","IN_INTERNET_ALUNOS","IN_INTERNET_ADMINISTRATIVO","IN_INTERNET_APRENDIZAGEM","IN_ACESSO_INTERNET_COMPUTADOR","IN_PROF_ADMINISTRATIVOS","QT_PROF_ADMINISTRATIVOS","IN_PROF_SERVICOS_GERAIS","QT_PROF_SERVICOS_GERAIS","IN_PROF_BIBLIOTECARIO","QT_PROF_BIBLIOTECARIO","IN_PROF_COORDENADOR","QT_PROF_COORDENADOR","IN_PROF_NUTRICIONISTA","QT_PROF_NUTRICIONISTA","IN_PROF_ALIMENTACAO","QT_PROF_ALIMENTACAO","IN_PROF_PEDAGOGIA","QT_PROF_PEDAGOGIA","IN_PROF_SECRETARIO","QT_PROF_SECRETARIO","IN_PROF_SEGURANCA","QT_PROF_SEGURANCA","IN_PROF_MONITORES","QT_PROF_MONITORES","IN_MATERIAL_PED_MULTIMIDIA","IN_MATERIAL_PED_INFANTIL","IN_MATERIAL_PED_CIENTIFICO","IN_MATERIAL_PED_DIFUSAO","IN_MATERIAL_PED_MUSICAL","IN_MATERIAL_PED_JOGOS","IN_MATERIAL_PED_ARTISTICAS","IN_MATERIAL_PED_DESPORTIVA","IN_MATERIAL_PED_INDIGENA","IN_MATERIAL_PED_ETNICO","IN_MATERIAL_PED_CAMPO","IN_REDES_SOCIAIS","IN_ESPACO_ATIVIDADE","IN_ESPACO_EQUIPAMENTO","IN_ORGAO_ASS_PAIS","IN_ORGAO_ASS_PAIS_MESTRES","IN_ORGAO_CONSELHO_ESCOLAR","IN_ORGAO_GREMIO_ESTUDANTIL","IN_ORGAO_OUTROS","TP_AEE","TP_ATIVIDADE_COMPLEMENTAR","IN_NOTURNO","IN_EJA","QT_MAT_BAS","QT_MAT_EJA","QT_MAT_BAS_FEM","QT_MAT_BAS_MASC","QT_MAT_BAS_ND","QT_MAT_BAS_BRANCA","QT_MAT_BAS_PRETA","QT_MAT_BAS_PARDA","QT_MAT_BAS_AMARELA","QT_MAT_BAS_INDIGENA","QT_MAT_BAS_0_3","QT_MAT_BAS_4_5","QT_MAT_BAS_6_10","QT_MAT_BAS_11_14","QT_MAT_BAS_15_17","QT_MAT_BAS_18_MAIS","QT_DOC_BAS","QT_TUR_BAS","ANO_LETIVO","Alunos_Turma"
"Presidente Prudente",1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,5,1,88888,1,4,0,0,1,2,1,17,1,3,0,1,1,1,1,1,1,1,1,6,1,1,0,0,0,0,1,4,1,4,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,420,0,190,230,30,231,14,144,1,0,0,0,392,28,0,0,14,16,310,26.25
"Presidente Prudente",0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,3,1,1,0,0,1,1,1,8,0,0,0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,1,1,1,1,1,88888,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,21,0,10,11,6,11,0,4,0,0,0,0,0,0,12,9,3,2,310,10.5
"Presidente Prudente",1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,2,1,1,0,0,1,1,1,16,0,0,0,0,0,0,0,0,1,2,1,8,1,2,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,412,0,192,220,15,309,9,79,0,0,0,0,377,35,0,0,16,16,310,25.75
"Presidente Prudente",1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,3,1,1,1,3,0,0,0,0,1,14,0,0,0,1,0,1,0,0,0,0,1,10,0,0,0,0,0,0,1,5,1,3,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,350,0,172,178,6,223,9,111,1,0,168,169,13,0,0,0,25,17,310,20.58824
"Presidente Prudente",1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,5,1,2,0,0,1,1,1,16,0,0,0,1,0,1,0,0,1,1,1,8,0,0,1,1,0,0,1,5,1,5,0,0,1,3,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,560,0,276,284,35,231,17,277,0,0,128,122,292,18,0,0,3,28,310,20
"Presidente Prudente",1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,2,1,3,1,3,1,1,1,2,1,15,0,0,0,1,1,1,1,1,0,0,1,5,1,1,0,0,0,0,1,4,1,4,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,340,0,159,181,38,168,9,124,0,1,0,89,229,22,0,0,28,14,310,24.28571
"Presidente Prudente",1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,2,1,6,1,2,1,1,1,1,1,16,1,3,0,1,1,1,1,1,0,0,1,6,1,1,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,226,0,92,134,15,154,7,50,0,0,0,0,193,33,0,0,29,9,310,25.11111
"Presidente Prudente",1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,5,1,5,1,3,0,0,0,0,1,12,1,2,0,1,1,1,1,1,1,1,1,5,0,0,1,1,0,0,1,3,1,3,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,263,0,122,141,15,193,13,40,2,0,0,0,249,14,0,0,24,10,310,26.3
"Presidente Prudente",1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,2,1,7,1,2,0,0,1,1,1,2,0,0,0,1,0,1,0,0,0,0,1,5,0,0,1,1,0,0,1,3,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,352,0,167,185,33,261,7,47,2,2,0,0,321,31,0,0,13,13,310,27.07692
"Presidente Prudente",1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,2,1,1,1,1,1,1,1,7,0,0,0,1,1,1,1,1,0,0,1,6,1,1,1,1,0,0,1,5,1,2,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,447,0,225,222,41,302,11,90,3,0,0,0,430,17,0,0,26,16,310,27.9375
"Presidente Prudente",1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,1,1,0,0,0,0,1,18,0,0,0,0,0,0,0,0,1,2,1,10,0,0,1,3,0,0,1,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,589,0,301,288,92,406,9,76,5,1,0,2,563,24,0,0,11,21,310,28.04762
"Presidente Prudente",1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,2,1,1,1,3,0,0,0,0,1,8,0,0,0,1,1,1,0,1,0,0,1,2,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,44,0,20,24,5,32,0,7,0,0,24,7,12,1,0,0,9,7,310,6.285714
"Presidente Prudente",1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2,0,0,0,0,0,0,1,2,1,3,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,102,0,56,46,64,21,3,14,0,0,95,7,0,0,0,0,65,7,310,14.57143
"Presidente Prudente",1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,2,1,2,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,5,0,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,161,0,76,85,8,111,7,35,0,0,145,16,0,0,0,0,23,10,310,16.1
"Presidente Prudente",1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,2,1,4,1,3,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,1,3,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,9,9,9,9,9,1,1,0,0,436,0,218,218,54,286,14,80,2,0,30,100,291,15,0,0,54,20,310,21.8
"Presidente Prudente",1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,3,1,7,1,6,0,0,1,1,1,15,0,0,0,1,0,1,1,0,1,1,1,7,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,414,0,216,198,40,244,16,112,2,0,0,105,294,15,0,0,13,16,310,25.875
"Presidente Prudente",1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,8,1,2,0,0,1,1,1,14,0,0,0,1,1,1,1,1,1,1,1,5,0,0,0,0,0,0,1,3,1,3,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,192,0,102,90,70,99,3,20,0,0,91,95,6,0,0,0,3,13,310,14.76923
"Presidente Prudente",1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,5,1,4,1,6,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,5,1,1,0,0,0,0,1,3,1,3,1,1,1,2,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,215,0,99,116,23,149,5,37,1,0,161,50,4,0,0,0,34,12,310,17.91667
"Presidente Prudente",0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,2,0,0,1,2,0,0,0,0,1,16,0,0,0,1,0,1,0,0,1,1,1,4,1,1,1,1,0,0,1,4,1,6,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,413,0,186,227,40,227,10,133,1,2,0,0,386,27,0,0,25,16,310,25.8125
"Presidente Prudente",1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,1,1,2,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,4,0,0,0,0,1,1,1,2,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,180,0,81,99,4,156,1,19,0,0,114,62,4,0,0,0,12,13,310,13.84615
"Presidente Prudente",1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,2,1,3,1,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,5,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,132,0,58,74,2,73,4,53,0,0,124,8,0,0,0,0,24,12,311,11
"Presidente Prudente",1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,3,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,3,0,0,0,0,0,0,1,2,1,4,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,154,0,65,89,104,38,2,10,0,0,143,11,0,0,0,0,6,13,310,11.84615
"Presidente Prudente",1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,2,1,8,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,3,0,0,0,0,0,0,1,2,1,4,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,151,0,65,86,0,100,3,48,0,0,122,29,0,0,0,0,22,11,310,13.72727
"Presidente Prudente",0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2,0,0,0,0,0,0,1,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,154,0,67,87,3,147,1,3,0,0,146,8,0,0,0,0,3,15,310,10.26667
"Presidente Prudente",0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,6,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2,0,0,0,0,0,0,1,2,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,170,0,80,90,51,100,0,19,0,0,124,46,0,0,0,0,14,12,310,14.16667
"Presidente Prudente",1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,8,1,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,3,0,0,0,0,0,0,1,2,1,5,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,191,0,91,100,8,105,17,61,0,0,141,50,0,0,0,0,1,15,310,12.73333
"Presidente Prudente",1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,2,1,6,1,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,3,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,190,0,93,97,21,101,6,60,2,0,184,6,0,0,0,0,4,18,310,10.55556
"Presidente Venceslau",1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,2,1,7,1,1,0,0,1,1,1,15,0,0,0,1,1,1,1,0,0,0,1,4,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,222,0,111,111,63,132,1,26,0,0,6,216,0,0,0,0,8,10,317,22.2
"Presidente Venceslau",0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,4,1,2,0,0,1,1,1,10,0,0,0,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,1,3,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,309,0,162,147,41,152,3,113,0,0,0,3,294,12,0,0,30,15,315,20.6
"Presidente Venceslau",1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,2,1,5,1,2,0,0,1,1,1,15,0,0,0,1,1,1,1,0,1,1,1,5,0,0,1,1,0,0,1,3,1,2,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,313,0,145,168,70,147,3,93,0,0,4,80,225,3,1,0,7,14,317,22.35714
"Presidente Venceslau",0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,2,1,1,1,2,0,0,1,1,1,17,0,0,0,1,0,1,1,0,0,0,1,2,0,0,1,1,0,0,1,2,1,2,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,110,0,57,53,45,46,0,19,0,0,2,34,73,1,0,0,24,6,317,18.33333
"Presidente Venceslau",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,4,1,1,0,0,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,7,0,7,0,2,5,0,0,0,0,0,0,0,0,2,5,8,2,315,3.5
"Presidente Venceslau",0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,5,0,0,0,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,0,19,16,5,27,0,3,0,0,0,8,27,0,0,0,38,3,317,11.66667
"Presidente Venceslau",1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,2,1,1,0,0,1,1,1,15,0,0,0,1,1,1,1,1,1,2,1,3,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,139,0,76,63,35,74,5,25,0,0,1,42,94,2,0,0,39,7,317,19.85714
"Presidente Venceslau",0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,2,1,1,0,0,1,1,1,12,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,1,0,0,1,2,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,107,0,63,44,41,38,1,27,0,0,2,104,1,0,0,0,8,4,332,26.75
"Presidente Venceslau",1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,2,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,0,44,43,42,35,0,10,0,0,4,82,1,0,0,0,6,4,317,21.75
"Presidente Venceslau",1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,2,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,79,74,129,15,0,9,0,0,153,0,0,0,0,0,4,11,317,13.90909
"Presidente Venceslau",0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,0,18,17,30,4,0,1,0,0,35,0,0,0,0,0,19,3,312,11.66667
"Presidente Venceslau",0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,2,1,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,9,9,9,9,9,0,0,0,0,128,0,58,70,100,22,1,5,0,0,127,1,0,0,0,0,18,10,317,12.8
"Presidente Venceslau",0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,1,88888,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,20,23,34,7,0,1,0,1,43,0,0,0,0,0,17,4,317,10.75
"Presidente Venceslau",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,8,1,10,1,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,2,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107,0,49,58,27,55,0,25,0,0,107,0,0,0,0,0,28,8,317,13.375
"Presidente Venceslau",1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,45,45,73,12,0,5,0,0,90,0,0,0,0,0,42,7,317,12.85714
"Presidente Venceslau",0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,10,1,2,0,0,1,1,1,17,0,0,0,1,0,1,1,0,1,4,1,4,1,2,1,2,0,0,1,3,1,2,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,649,0,342,307,61,457,1,129,1,0,0,11,632,6,0,0,22,28,317,23.17857
"Presidente Venceslau",1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,4,1,2,0,0,0,0,1,23,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,236,22,118,118,30,147,5,54,0,0,0,3,201,10,0,22,38,11,317,21.45455
"Promissão",1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,3,0,0,1,1,0,0,1,2,0,0,0,0,1,1,1,4,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,250,0,119,131,228,17,1,4,0,0,64,185,1,0,0,0,42,13,317,19.23077
"Promissão",0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,88888,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,41,0,25,16,39,1,0,1,0,0,27,14,0,0,0,0,24,3,317,13.66667
"Promissão",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,3,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,71,0,37,34,67,4,0,0,0,0,16,55,0,0,0,0,35,4,317,17.75
"Promissão",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,8,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,169,0,79,90,154,11,0,4,0,0,69,100,0,0,0,0,52,8,317,21.125
